raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
cognitiveclass_0016e6ae,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Agentic Ai Build A Multi Agent App With Crewai Gradio,https://cognitiveclass.ai/courses/agentic-ai-build-a-multi-agent-app-with-crewai-gradio,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/agentic-ai-build-a-multi-agent-app-with-crewai-gradio""}",2026-05-23 14:13:58,active,
cognitiveclass_0026e05e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,In Context Learning And Prompt Templates For Advanced Ai,https://cognitiveclass.ai/courses/in-context-learning-and-prompt-templates-for-advanced-ai,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/in-context-learning-and-prompt-templates-for-advanced-ai""}",2026-05-23 14:13:58,active,
cognitiveclass_002a8277,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Explore Prompt Engineering,https://cognitiveclass.ai/courses/explore-prompt-engineering,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/explore-prompt-engineering""}",2026-05-23 14:13:58,active,
cognitiveclass_0082e5e9,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Explainable Ai Meets Genai Interact With Decision Trees,https://cognitiveclass.ai/courses/explainable-ai-meets-genai-interact-with-decision-trees,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/explainable-ai-meets-genai-interact-with-decision-trees""}",2026-05-23 14:13:58,active,
cognitiveclass_0068d2bb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Create Training Ready Inputs For Bert Models,https://cognitiveclass.ai/courses/create-training-ready-inputs-for-bert-models,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/create-training-ready-inputs-for-bert-models""}",2026-05-23 14:13:58,active,
cognitiveclass_00860d86,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Create Gradio Interface To Interact With Ai Models,https://cognitiveclass.ai/courses/create-gradio-interface-to-interact-with-ai-models,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/create-gradio-interface-to-interact-with-ai-models""}",2026-05-23 14:13:58,active,
cognitiveclass_004c439e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Rag Vector Database To Store Document Embeddings,https://cognitiveclass.ai/courses/rag-vector-database-to-store-document-embeddings,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/rag-vector-database-to-store-document-embeddings""}",2026-05-23 14:13:58,active,
cognitiveclass_000490f5,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Learn Explainable Ai Employee Retention Use Case,https://cognitiveclass.ai/courses/learn-explainable-ai-employee-retention-use-case,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/learn-explainable-ai-employee-retention-use-case""}",2026-05-23 14:13:58,active,
cognitiveclass_0017f1e9,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Boosting Nlp Performance Through Text Augmentation,https://cognitiveclass.ai/courses/boosting-nlp-performance-through-text-augmentation,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/boosting-nlp-performance-through-text-augmentation""}",2026-05-23 14:13:58,active,
cognitiveclass_003c63cb,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Nlp Data Loaders For Better Translations,https://cognitiveclass.ai/courses/nlp-data-loaders-for-better-translations,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/nlp-data-loaders-for-better-translations""}",2026-05-23 14:13:58,active,
cognitiveclass_001f3c2e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Talk To Mysql Using Natural Language Query Nlq With Ai,https://cognitiveclass.ai/courses/talk-to-mysql-using-natural-language-query-nlq-with-ai,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/talk-to-mysql-using-natural-language-query-nlq-with-ai""}",2026-05-23 14:13:58,active,
cognitiveclass_002af39e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Transform Stories To Audio With Mixtral And Text To Speech,https://cognitiveclass.ai/courses/transform-stories-to-audio-with-mixtral-and-text-to-speech,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/transform-stories-to-audio-with-mixtral-and-text-to-speech""}",2026-05-23 14:13:58,active,
cognitiveclass_00282f90,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Rag Based Song Analysis For Appropriateness Using Pytorch,https://cognitiveclass.ai/courses/rag-based-song-analysis-for-appropriateness-using-pytorch,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/rag-based-song-analysis-for-appropriateness-using-pytorch""}",2026-05-23 14:13:58,active,
