raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
nextjs_learn_005a2a9e,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Navigate Between Pages Setup,https://nextjs.org/learn/pages-router/navigate-between-pages-setup,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/navigate-between-pages-setup""}",2026-05-23 14:32:51,active,
nextjs_learn_00093da4,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Next Steps,https://nextjs.org/learn/pages-router/next-steps,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/next-steps""}",2026-05-23 14:32:51,active,
nextjs_learn_0087da3f,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Updating State,https://nextjs.org/learn/react-foundations/updating-state,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/react-foundations/updating-state""}",2026-05-23 14:32:51,active,
nextjs_learn_0050235c,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,From React To Nextjs,https://nextjs.org/learn/react-foundations/from-react-to-nextjs,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/react-foundations/from-react-to-nextjs""}",2026-05-23 14:32:51,active,
nextjs_learn_003eaafd,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Metadata,https://nextjs.org/learn/seo/metadata,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/metadata""}",2026-05-23 14:32:51,active,
nextjs_learn_000b468d,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Xml Sitemaps,https://nextjs.org/learn/seo/xml-sitemaps,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/xml-sitemaps""}",2026-05-23 14:32:51,active,
nextjs_learn_001f049c,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Create Nextjs App Welcome To Nextjs,https://nextjs.org/learn/pages-router/create-nextjs-app-welcome-to-nextjs,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/create-nextjs-app-welcome-to-nextjs""}",2026-05-23 14:32:51,active,
nextjs_learn_008bb7b2,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Pages Router,https://nextjs.org/learn/pages-router,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router""}",2026-05-23 14:32:51,active,
nextjs_learn_002d63dc,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Getting Started,https://nextjs.org/learn/dashboard-app/getting-started,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/getting-started""}",2026-05-23 14:32:51,active,
nextjs_learn_009482e1,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Lcp,https://nextjs.org/learn/seo/lcp,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/lcp""}",2026-05-23 14:32:51,active,
