raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
tata_strive_1380,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Spa Therapist,https://tatastrive.com/what-we-do/courses/#1380,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",8 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a45.svg,,"{""post_id"": ""1380"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1035,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Trainee Chef Bakery,https://tatastrive.com/what-we-do/courses/#1035,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",13 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a38.svg,,"{""post_id"": ""1035"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1393,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Assistant Beauty Therapist,https://tatastrive.com/what-we-do/courses/#1393,Eligibility: 8th Pass,Job Skills,,"[""8th Pass""]",10 weeks classroom,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a1.svg,,"{""post_id"": ""1393"", ""eligibility"": ""8th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1389,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Automotive Telecaller,https://tatastrive.com/what-we-do/courses/#1389,Eligibility: 12th Pass,Job Skills,,"[""12th Pass""]",7 weeks classroom,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a50.svg,,"{""post_id"": ""1389"", ""eligibility"": ""12th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1020,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Beauty Advisor,https://tatastrive.com/what-we-do/courses/#1020,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",6 weeks + 1 week OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a-1.svg,,"{""post_id"": ""1020"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1021,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Business Development Executive – BFSI [With Industry Certification],https://tatastrive.com/what-we-do/courses/#1021,Eligibility: Graduate,Job Skills,,"[""Graduate""]",6 weeks classroom,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a8.svg,,"{""post_id"": ""1021"", ""eligibility"": ""Graduate""}",2026-05-29 08:41:54,active,
tata_strive_1224,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Customer Care Executive (Call Centre),https://tatastrive.com/what-we-do/courses/#1224,Eligibility: 12th Pass,Job Skills,,"[""12th Pass""]",7 weeks classroom,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a10.svg,,"{""post_id"": ""1224"", ""eligibility"": ""12th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1014,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Field Officer- Agri,https://tatastrive.com/what-we-do/courses/#1014,Eligibility: 12th Pass,Job Skills,,"[""12th Pass""]",5 weeks classroom + 1 week OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/FMGC-Sales-Agri.png,,"{""post_id"": ""1014"", ""eligibility"": ""12th Pass""}",2026-05-29 08:41:54,active,
tata_strive_2769,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,GDA – Geriatric Care Support (Elective),https://tatastrive.com/what-we-do/courses/#2769,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",10 weeks and 2 days classroom + 12 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a6.svg,,"{""post_id"": ""2769"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1023,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,General Duty Assistant,https://tatastrive.com/what-we-do/courses/#1023,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",10 weeks classroom + 12 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a2-1.svg,,"{""post_id"": ""1023"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1040,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Retail Sales Associate,https://tatastrive.com/what-we-do/courses/#1040,Eligibility: 12th Pass,Job Skills,,"[""12th Pass""]",7 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a59.svg,,"{""post_id"": ""1040"", ""eligibility"": ""12th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1048,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Assistant Electrician,https://tatastrive.com/what-we-do/courses/#1048,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",12 weeks classroom + 1 week OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a-2.svg,,"{""post_id"": ""1048"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1992,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Field Technician: Air Conditioner and Refrigerator,https://tatastrive.com/what-we-do/courses/#1992,Eligibility: 8th Class pass + ITI (2 years after 8th) with 2 years of relevant experience OR  ● 10th Class with 2 years of relevant experience OR 2 year I.T.I (after 10th) OR  ●  12th Class with 6 months of relevant experience OR  ● Certificate of NSQF Level-3 in relevant field with 2 years of experience,Job Skills,,"[""8th Class pass + ITI (2 years after 8th) with 2 years of relevant experience OR  \u25cf 10th Class with 2 years of relevant experience OR 2 year I.T.I (after 10th) OR  \u25cf  12th Class with 6 months of relevant experience OR  \u25cf Certificate of NSQF Level-3 in relevant field with 2 years of experience""]",12 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/08/DDUGKY-Room-AC-Technician.png,,"{""post_id"": ""1992"", ""eligibility"": ""8th Class pass + ITI (2 years after 8th) with 2 years of relevant experience OR  \u25cf 10th Class with 2 years of relevant experience OR 2 year I.T.I (after 10th) OR  \u25cf  12th Class with 6 months of relevant experience OR  \u25cf Certificate of NSQF Level-3 in relevant field with 2 years of experience""}",2026-05-29 08:41:54,active,
tata_strive_1344,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Solar PV Installer (Suryamitra),https://tatastrive.com/what-we-do/courses/#1344,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",10 weeks classroom + 2 weeks  OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a30-1.svg,,"{""post_id"": ""1344"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
