raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
oracle_learn_009180a3,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,105499,https://learn.oracle.com/ols/course/responsys-22a-feature-updates/37002/105499/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/responsys-22a-feature-updates/37002/105499/""}",2026-05-23 14:09:03,active,
oracle_learn_006f899d,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106074,https://learn.oracle.com/ols/course/oracle-fusion-cloud-applications-faqs-and-top-tasks-for-new-customers/37002/106074/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-fusion-cloud-applications-faqs-and-top-tasks-for-new-customers/37002/106074/""}",2026-05-23 14:09:03,active,
oracle_learn_0001256c,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106200,https://learn.oracle.com/ols/course/eloqua-22a-feature-detail-updates/37002/106200/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/eloqua-22a-feature-detail-updates/37002/106200/""}",2026-05-23 14:09:03,active,
oracle_learn_001125d2,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106519,https://learn.oracle.com/ols/course/responsys-22a-feature-detail-updates/37002/106519/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/responsys-22a-feature-detail-updates/37002/106519/""}",2026-05-23 14:09:03,active,
oracle_learn_00361a59,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106552,https://learn.oracle.com/ols/course/fundamentals-of-segmentation/37002/106552/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-segmentation/37002/106552/""}",2026-05-23 14:09:03,active,
oracle_learn_0071287b,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106555,https://learn.oracle.com/ols/course/fundamentals-of-emails/37002/106555/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-emails/37002/106555/""}",2026-05-23 14:09:03,active,
oracle_learn_006809e4,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106584,https://learn.oracle.com/ols/course/fundamentals-of-the-campaign-canvas/37002/106584/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-the-campaign-canvas/37002/106584/""}",2026-05-23 14:09:03,active,
oracle_learn_00383a16,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106598,https://learn.oracle.com/ols/course/fundamentals-of-forms-landing-pages/37002/106598/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-forms-landing-pages/37002/106598/""}",2026-05-23 14:09:03,active,
oracle_learn_005d3984,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,106986,https://learn.oracle.com/ols/course/oracle-eloqua-app-cloud/37002/106986/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-eloqua-app-cloud/37002/106986/""}",2026-05-23 14:09:03,active,
oracle_learn_0039f05e,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,107031,https://learn.oracle.com/ols/course/oracle-eloqua-personalizing-campaigns/37002/107031/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-eloqua-personalizing-campaigns/37002/107031/""}",2026-05-23 14:09:03,active,
oracle_learn_00962837,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,107034,https://learn.oracle.com/ols/course/oracle-eloqua-insight-for-reporters/37002/107034/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-eloqua-insight-for-reporters/37002/107034/""}",2026-05-23 14:09:03,active,
oracle_learn_0047d565,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,107037,https://learn.oracle.com/ols/course/oracle-eloqua-closed-loop-reporting/37002/107037/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-eloqua-closed-loop-reporting/37002/107037/""}",2026-05-23 14:09:03,active,
