raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
meta_coursera_community-moderation-and-conflict-resolution_0658,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Community Moderation And Conflict Resolution,https://www.coursera.org/learn/community-moderation-and-conflict-resolution,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_apis_9235,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Apis,https://www.coursera.org/learn/apis,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_intro-to-databases-back-end-development_3096,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Intro To Databases Back End Development,https://www.coursera.org/learn/intro-to-databases-back-end-development,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_introduction-to-databases_9451,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Introduction To Databases,https://www.coursera.org/learn/introduction-to-databases,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_ai-for-everyone_4507,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Ai For Everyone,https://www.coursera.org/learn/ai-for-everyone,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_advanced-programming-in-swift_5613,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Advanced Programming In Swift,https://www.coursera.org/learn/advanced-programming-in-swift,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_working-with-data-in-ios_2575,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Working With Data In Ios,https://www.coursera.org/learn/working-with-data-in-ios,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_create-the-user-interface-with-swiftui_6019,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Create The User Interface With Swiftui,https://www.coursera.org/learn/create-the-user-interface-with-swiftui,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_mobile-development-and-javascript_0628,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Mobile Development And Javascript,https://www.coursera.org/learn/mobile-development-and-javascript,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_capstone-react-app_3812,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Capstone React App,https://www.coursera.org/learn/capstone-react-app,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_create-the-user-interface-android-studio_3939,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Create The User Interface Android Studio,https://www.coursera.org/learn/create-the-user-interface-android-studio,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_advanced-data-modeling_8264,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Advanced Data Modeling,https://www.coursera.org/learn/advanced-data-modeling,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_back-end-developer-capstone_9288,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Back End Developer Capstone,https://www.coursera.org/learn/back-end-developer-capstone,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_genai-in-data-analytics_0283,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Genai In Data Analytics,https://www.coursera.org/learn/genai-in-data-analytics,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_marketing-analytics-with-facebook_7823,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Marketing Analytics With Facebook,https://www.coursera.org/learn/marketing-analytics-with-facebook,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_introduction-to-data-management_6338,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Introduction To Data Management,https://www.coursera.org/learn/introduction-to-data-management,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
meta_coursera_introduction-to-back-end-development_6423,meta_coursera,Meta (via Coursera),https://www.coursera.org/partners/meta,Introduction To Back End Development,https://www.coursera.org/learn/introduction-to-back-end-development,,Technology,,[],,,English,paid certificate,,paid,,,,,,{},2026-05-29 07:23:59,active,
